date,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
24-Mar,11.88333333,15.91666667,10.96666667,13.51666667,12.54285714,11.68571429,11.6,7.614285714,9.957142857,11.3375,6.2,12.3375,8.5125,13.63333333,8.388888889,9.111111111,17.16363636,9.736363636,13.32727273,9.245454546,8.490909091,8.363636364,10.89090909,9.872727273,8.745454546,10.41818182,5.190909091,15.98181818,11.23636364,11.45454545,10.14545455,9.990909091,10.95454545
25-Mar,11.95,15.86666667,11.25,13.53333333,12.62857143,11.92857143,11.27142857,7.642857143,9.814285714,11.4125,6.0875,12.4125,8.15,13.83333333,8.444444444,9.777777778,17.16363636,9.827272727,13.58181818,9.227272727,8.236363636,8.354545455,10.82727273,9.854545455,8.818181818,11.23636364,5.154545455,16.05454545,11.16363636,11.83636364,10.06363636,10.09090909,11.82727273
26-Mar,11.95,15.73333333,11.58333333,13.98333333,12.48571429,12.02857143,10.97142857,7.614285714,9.714285714,11.4,6.2,12.4,7.7875,14.1,8.488888889,9.711111111,17.06363636,10.01818182,13.73636364,9.245454546,8.018181818,8.418181818,10.75454545,9.990909091,8.936363636,11.27272727,5.090909091,16.05454545,11.1,11.98181818,10.02727273,10.07272727,12.07272727
27-Mar,12,16.08333333,12.18333333,14.21666667,12.55714286,12.04285714,11.04285714,7.542857143,9.571428571,11.6125,6.2125,12.6125,7.525,14.14444444,8.311111111,9.566666667,16.95454545,10.69090909,13.94545455,9.354545455,7.763636364,8.454545455,10.88181818,10.01818182,9.327272727,11.37272727,5.081818182,15.87272727,11.06363636,12.07272727,9.863636364,10.07272727,12.10909091
28-Mar,12.2,17.08333333,12.45,14.35,12.44285714,11.74285714,11.21428571,7.471428571,9.557142857,11.65,6.05,12.7375,7.6125,14.3,8.311111111,9.544444444,16.83636364,10.87272727,14.04545455,9.5,7.527272727,8.381818182,11.13636364,9.818181818,9.381818182,11.35454545,5.427272727,15.64545455,11.17272727,12.04545455,9.681818182,10.03636364,12.2
29-Mar,12.53333333,17.28333333,12.58333333,14.68333333,12.21428571,11.62857143,11.4,7.342857143,9.657142857,11.7125,5.875,12.7625,7.6125,14.34444444,8.455555556,9.466666667,16.67272727,10.95454545,14.12727273,9.681818182,7.272727273,8.263636364,11.10909091,9.554545455,9.363636364,11.95454545,5.481818182,15.45454545,11.17272727,12.07272727,9.527272727,10.14545455,12.23636364
30-Mar,12.66666667,17.46666667,12.63333333,15.08333333,11.97142857,11.62857143,11.47142857,7.242857143,9.642857143,11.825,5.675,12.7125,7.7875,14.4,8.555555556,9.544444444,16.57272727,10.98181818,14.10909091,9.7,7.036363636,8.154545455,11.09090909,9.354545455,9.318181818,12.17272727,5.518181818,15.42727273,11.19090909,12.07272727,10.06363636,10.18181818,12.24545455
31-Mar,12.71666667,17.76666667,12.65,15.26666667,11.74285714,11.72857143,11.65714286,7.085714286,10.28571429,11.9,5.45,12.725,7.75,14.64444444,8.622222222,9.644444444,16.55454545,11.01818182,14.06363636,9.754545455,6.772727273,7.918181818,11.05454545,9.172727273,9.363636364,12.13636364,5.436363636,15.48181818,11.22727273,12.04545455,10.11818182,10.16363636,12.19090909
1-Apr,13.2,17.83333333,12.68333333,15.4,11.51428571,11.64285714,11.94285714,6.971428571,10.95714286,11.7875,5.1875,12.675,7.6125,14.96666667,8.722222222,9.722222222,16.65454545,11.12727273,14,9.709090909,6.436363636,7.745454546,11.00909091,8.945454546,9.645454546,12.52727273,5.254545455,15.66363636,11.13636364,11.97272727,10.2,10.2,12.33636364
2-Apr,13.26666667,17.9,12.76666667,15.45,11.35714286,11.71428571,12.01428571,7.1,11.05714286,11.575,4.975,12.6875,7.4,15.06666667,8.755555556,9.766666667,16.63636364,11.23636364,13.97272727,9.554545455,6.109090909,7.618181818,11.00909091,8.781818182,9.663636364,12.71818182,5.136363636,15.72727273,11.00909091,11.83636364,10.33636364,10.25454545,12.59090909
3-Apr,13.31666667,18.23333333,13.25,15.45,11.18571429,11.78571429,12.5,7.928571429,11.41428571,11.3375,4.7375,12.5875,8.0875,15.02222222,8.7,9.566666667,16.56363636,11.39090909,13.94545455,9.381818182,6.3,7.709090909,10.99090909,8.763636364,9.663636364,12.8,5.009090909,15.70909091,10.94545455,11.63636364,10.21818182,10.11818182,12.62727273
4-Apr,13.21666667,18.85,13.33333333,15.45,11.38571429,11.81428571,12.67142857,7.971428571,11.44285714,10.925,4.5,12.375,8.7625,14.98888889,8.688888889,9.488888889,16.60909091,11.57272727,13.96363636,9.636363636,7.018181818,7.663636364,11.30909091,8.763636364,9.518181818,13.16363636,4.909090909,15.74545455,10.94545455,11.36363636,10.55454545,9.954545455,12.50909091
5-Apr,13.15,18.85,13.56666667,15.46666667,11.87142857,12.1,12.6,8.2,11.35714286,10.65,4.175,12.2875,8.8375,14.93333333,8.533333333,9.288888889,16.6,11.80909091,13.94545455,9.663636364,6.963636364,7.481818182,11.5,8.654545455,9.445454546,14.1,4.772727273,15.70909091,10.86363636,11.03636364,10.64545455,9.927272727,12.33636364
6-Apr,13.23333333,19.03333333,13.96666667,15.43333333,11.87142857,12.3,12.51428571,8.128571429,11.07142857,10.4625,3.9125,12.275,8.9375,15.21111111,8.511111111,9.211111111,16.42727273,11.80909091,13.81818182,9.627272727,6.854545455,7.345454546,11.67272727,8.509090909,9.409090909,14.14545455,4.7,15.58181818,10.71818182,10.66363636,10.60909091,9.990909091,12.23636364
7-Apr,13.18333333,19.2,14.1,15.38333333,11.72857143,12.37142857,12.51428571,8.014285714,10.94285714,11.0875,3.7,12.325,9.05,15.2,8.6,9.188888889,16.33636364,11.85454545,13.76363636,9.6,6.690909091,7.218181818,11.82727273,8.363636364,9.318181818,14.06363636,4.918181818,15.30909091,10.40909091,10.39090909,10.61818182,9.990909091,12.41818182
8-Apr,13.05,19.35,14.33333333,15.33333333,11.74285714,12.34285714,12.62857143,7.885714286,10.8,11.1625,3.6625,12.3875,9.25,15.02222222,8.788888889,9.122222222,16.36363636,11.8,13.70909091,9.718181818,6.490909091,7.172727273,11.89090909,8.163636364,9.090909091,13.93636364,5.263636364,15.07272727,10.13636364,10.1,10.45454545,9.890909091,12.46363636
9-Apr,12.93333333,19.43333333,14.43333333,15.31666667,11.42857143,12.41428571,12.8,7.785714286,10.51428571,11.15,3.525,12.6,9.5375,15.06666667,8.711111111,9.5,16.34545455,11.60909091,13.61818182,9.636363636,6.3,7.072727273,11.71818182,8.027272727,8.990909091,13.78181818,5.318181818,14.74545455,9.936363636,9.8,10.20909091,9.845454546,12.46363636
10-Apr,12.75,19.43333333,14.83333333,15.78333333,11.22857143,12.4,12.88571429,7.6,10.08571429,11.05,3.2,12.3875,9.95,14.91111111,8.511111111,9.533333333,16.5,11.48181818,13.41818182,9.636363636,5.9,7.5,11.59090909,7.845454546,8.945454546,13.63636364,5.263636364,14.48181818,9.718181818,9.463636364,10.18181818,9.727272727,12.44545455
11-Apr,12.5,19.26666667,15.26666667,16.15,11.21428571,12.58571429,12.75714286,7.585714286,10.21428571,11.2125,3.0875,12.075,10.4,15.68888889,8.333333333,9.811111111,16.72727273,11.4,13.07272727,9.627272727,5.536363636,7.609090909,11.4,7.754545455,8.818181818,13.54545455,5.218181818,14.81818182,9.581818182,9.145454546,10.01818182,9.318181818,12.27272727
12-Apr,12.2,19.11666667,15.41666667,16.26666667,11.27142857,12.88571429,12.41428571,7.614285714,10.48571429,11.7,3.075,11.825,10.6,15.78888889,8.377777778,9.766666667,16.98181818,11.6,12.76363636,9.563636364,5.290909091,7.681818182,11.13636364,7.581818182,8.881818182,13.37272727,5.118181818,14.86363636,9.4,8.772727273,9.927272727,8.781818182,11.90909091
13-Apr,11.85,19.13333333,15.51666667,16.21666667,11.21428571,13.04285714,12.41428571,7.471428571,10.37142857,11.85,3.0375,11.6875,10.6375,15.75555556,8.155555556,10.35555556,17.05454545,12.30909091,12.54545455,9.5,5.154545455,7.681818182,10.93636364,7.390909091,8.918181818,13.15454545,5.045454546,14.93636364,9.409090909,8.481818182,9.927272727,8.281818182,11.43636364
14-Apr,11.4,19.13333333,15.46666667,16.1,11.54285714,13.18571429,12.41428571,7.8,10.05714286,11.8125,2.875,11.3125,10.5375,15.48888889,7.844444444,10.76666667,17.03636364,12.37272727,12.25454545,9.427272727,5.027272727,7.754545455,11.31818182,7.054545455,8.890909091,12.77272727,5.127272727,15.02727273,9.445454546,8.6,9.881818182,8,10.95454545
15-Apr,10.91666667,19.23333333,15.43333333,16,11.65714286,13.42857143,12.42857143,7.871428571,9.771428571,11.75,2.6125,10.975,10.375,15.24444444,7.566666667,10.85555556,16.95454545,12.36363636,11.90909091,9.536363636,5.081818182,8.045454546,11.39090909,6.527272727,8.745454546,12.37272727,5.1,14.92727273,9.490909091,8.490909091,9.827272727,8.081818182,10.48181818
16-Apr,10.61666667,19.31666667,15.36666667,16.03333333,11.67142857,13.38571429,12.57142857,7.971428571,9.957142857,11.4875,2.4,11.2375,10.15,15.08888889,7.711111111,10.67777778,16.67272727,12.24545455,11.5,9.454545455,5.263636364,8.127272727,11.37272727,6.327272727,9.127272727,12.03636364,5.018181818,14.74545455,9.436363636,8.509090909,9.745454546,8.072727273,10.24545455
17-Apr,10.38333333,19.45,15.26666667,16.1,11.58571429,13.24285714,12.71428571,8.071428571,9.814285714,11.075,2.3875,11.0625,9.7625,14.8,7.544444444,10.83333333,16.59090909,12.29090909,11.4,9.290909091,5.245454546,8.081818182,11.76363636,7.145454546,10.2,11.55454545,4.927272727,14.47272727,9.636363636,8.818181818,9.190909091,7.845454546,10.27272727
18-Apr,10.23333333,19.51666667,15.15,16.3,11.45714286,13,12.78571429,8.042857143,9.442857143,10.575,2.3625,10.7625,9.5875,14.54444444,7.222222222,10.94444444,16.85454545,13.7,11.56363636,9,4.836363636,8.4,11.59090909,7.872727273,10.32727273,11.11818182,4.936363636,14.38181818,9.618181818,8.990909091,8.827272727,7.618181818,9.936363636
19-Apr,10.28333333,19.73333333,14.86666667,16.66666667,11.72857143,12.68571429,12.95714286,7.942857143,9.042857143,10.2125,2.25,10.65,9.3875,14.05555556,7.044444444,11,16.88181818,13.91818182,11.34545455,8.927272727,4.472727273,8.481818182,11.25454545,7.963636364,11.11818182,10.52727273,4.836363636,14.05454545,9.636363636,9.054545455,8.218181818,7.336363636,9.754545455
20-Apr,10.45,19.86666667,14.68333333,17.18333333,11.74285714,12.34285714,12.94285714,7.785714286,8.942857143,10.125,2.175,11.125,9.2125,13.5,6.877777778,10.73333333,16.67272727,13.9,11.06363636,9.054545455,4.409090909,8.572727273,11.03636364,8.063636364,11.28181818,10.31818182,4.6,13.58181818,9.554545455,9.090909091,7.681818182,7.236363636,9.463636364
21-Apr,10.55,19.8,14.21666667,17.46666667,11.8,12.08571429,12.58571429,7.428571429,8.528571429,10.35,2.1375,11.1875,9,12.98888889,6.688888889,10.51111111,16.21818182,13.73636364,10.78181818,8.972727273,3.945454546,8.618181818,10.93636364,8.090909091,11.31818182,10.2,5.009090909,13.26363636,9.445454546,9.063636364,7.145454546,7.181818182,9.363636364
22-Apr,10.45,19.73333333,13.86666667,17.78333333,11.78571429,12.37142857,12.58571429,7.485714286,8.328571429,10.4375,2.1375,11.2625,8.85,12.65555556,6.466666667,10.48888889,15.80909091,13.30909091,10.42727273,8.909090909,3.445454546,8.554545455,10.60909091,7.990909091,11.06363636,10.3,5.018181818,13.01818182,9.390909091,8.990909091,6.436363636,7.218181818,8.990909091
23-Apr,10.46666667,19.35,13.48333333,18.01666667,11.72857143,12.6,12.17142857,7.671428571,8.7,11.025,2.1,11.375,10.05,12.26666667,6.266666667,10.3,15.21818182,12.98181818,10.42727273,8.772727273,3.109090909,8.536363636,10.3,7.972727273,10.64545455,10.3,4.781818182,13.24545455,9.345454546,8.963636364,6.027272727,7.372727273,8.463636364
24-Apr,10.35,18.93333333,12.86666667,18.3,11.57142857,13.12857143,12.08571429,7.9,8.757142857,11.0375,2.0375,11.925,10.55,11.9,6.022222222,10.32222222,14.72727273,12.62727273,11.16363636,9.318181818,2.836363636,8.690909091,10.00909091,7.718181818,10.31818182,9.836363636,4.590909091,13.10909091,9.327272727,9,6.072727273,7.318181818,8.054545455
25-Apr,10.15,19.43333333,12.4,18.53333333,11.3,13.82857143,11.68571429,8.2,8.642857143,10.95,1.9,12.1,10.6,12.4,5.933333333,11.07777778,14.37272727,12.25454545,11.20909091,9.845454546,2.636363636,8.690909091,9.681818182,7.745454546,9.990909091,9.627272727,4.618181818,12.85454545,9.181818182,8.890909091,6.190909091,7.290909091,7.354545455
26-Apr,9.933333333,19.41666667,12.65,18.66666667,11.15714286,14.01428571,11.65714286,8.271428571,8.414285714,10.7375,1.9,11.8875,10.6875,12.96666667,5.855555556,11.14444444,14.13636364,11.94545455,11.27272727,9.881818182,2.445454546,8.718181818,9.181818182,7.627272727,9.945454546,9.945454546,4.381818182,12.44545455,8.809090909,8.636363636,6.290909091,7.809090909,6.963636364
27-Apr,9.683333333,18.86666667,12.78333333,18.78333333,10.91428571,14.08571429,12.25714286,8.371428571,8,10.3625,2.0125,11.4125,10.4625,12.93333333,5.644444444,10.94444444,13.89090909,11.79090909,11.17272727,10.01818182,2.436363636,8.663636364,9.027272727,8.327272727,9.945454546,9.963636364,4.072727273,12.10909091,8.363636364,8.236363636,5.981818182,8.163636364,6.872727273
28-Apr,9.316666667,18.36666667,13.2,18.71666667,10.75714286,13.95714286,12.2,8.014285714,7.428571429,9.975,2.0125,11.15,10.3125,12.95555556,5.322222222,10.62222222,13.58181818,11.5,10.93636364,10.04545455,2.463636364,8.463636364,9.309090909,8.5,9.927272727,10.17272727,3.645454546,11.60909091,7.872727273,8.1,5.909090909,8.163636364,7.427272727
29-Apr,8.783333333,17.85,13.3,18.56666667,10.75714286,14,12.02857143,8.142857143,7.057142857,9.6375,1.975,10.575,10.0125,13.05555556,5.688888889,10.33333333,13.3,11.18181818,10.63636364,10.01818182,2.363636364,7.909090909,9.4,8.272727273,10.47272727,10.44545455,3.290909091,11.46363636,7.363636364,8.1,5.572727273,8.218181818,7.5
30-Apr,8.183333333,17.21666667,14.06666667,18.6,10.7,13.98571429,11.71428571,9.157142857,6.714285714,9.2625,1.9125,10.125,10.375,13.13333333,5.711111111,9.888888889,13.03636364,10.73636364,10.79090909,9.981818182,2.318181818,7.245454546,9.5,8,11.20909091,10.98181818,3.036363636,11.8,6.836363636,7.709090909,5.345454546,8.018181818,7.372727273
1-May,7.75,17.18333333,14.08333333,19.08333333,10.51428571,13.95714286,11.21428571,10.71428571,7.057142857,8.7875,1.75,9.9125,10.625,13.32222222,5.644444444,9.455555556,12.56363636,10.09090909,10.82727273,10,2.136363636,6.772727273,9.481818182,7.645454546,11.40909091,10.90909091,2.809090909,12.13636364,6.381818182,7.063636364,5.018181818,7.609090909,7.145454546
2-May,7.216666667,17.41666667,14.05,19.11666667,10.24285714,14.07142857,10.92857143,11.65714286,6.9,8.2625,1.675,9.65,10.525,13.72222222,5.333333333,9.133333333,12.56363636,9.572727273,10.85454545,10.34545455,2,6.927272727,9.454545455,7.418181818,11.66363636,10.80909091,2.681818182,12.13636364,5.763636364,6.4,4.790909091,7.109090909,6.936363636
3-May,6.816666667,17.36666667,14.03333333,19.46666667,9.914285714,14.14285714,10.51428571,11.92857143,6.428571429,8.025,1.575,9.3625,10.1625,14.18888889,5.133333333,8.911111111,12.56363636,9.509090909,10.83636364,10.49090909,1.781818182,6.909090909,9.1,7.172727273,11.60909091,10.78181818,2.854545455,12.07272727,5.3,5.918181818,4.754545455,6.709090909,6.772727273
4-May,6.5,17.01666667,13.98333333,19.46666667,9.585714286,14.02857143,9.985714286,12.22857143,5.971428571,8.4125,1.4125,9.1625,9.675,14.24444444,4.988888889,8.488888889,12.25454545,9.318181818,10.72727273,10.44545455,1.6,6.6,8.618181818,7.027272727,11.33636364,10.54545455,3.127272727,11.91818182,4.727272727,6.436363636,4.5,6.181818182,6.481818182
5-May,6.2,16.46666667,13.7,19.36666667,9.185714286,13.8,9.528571429,12.37142857,5.514285714,8.7,1.3,9.175,9.2625,14.06666667,4.833333333,8.288888889,11.92727273,9.190909091,10.41818182,10.28181818,1.418181818,6.245454546,8.072727273,6.909090909,10.94545455,10.01818182,2.909090909,11.68181818,4.454545455,6.418181818,4.445454546,5.9,6.127272727
6-May,5.883333333,16.41666667,12.98333333,19.48333333,8.785714286,13.61428571,9.257142857,12.47142857,4.942857143,9.1625,1.2125,9.05,8.5625,14.01111111,4.688888889,8.455555556,11.42727273,8.854545455,9.954545455,9.945454546,1.281818182,6.1,7.409090909,7.2,10.41818182,9.418181818,2.590909091,11.4,4.181818182,6.181818182,4.2,5.718181818,5.781818182
7-May,5.55,16.16666667,12.26666667,19.48333333,8.442857143,13.22857143,9.142857143,12.45714286,4.457142857,9.0125,1.125,8.9375,7.975,13.8,4.522222222,8.766666667,10.98181818,8.154545455,9.590909091,9.581818182,1.263636364,6.227272727,6.8,7.272727273,10.00909091,8.854545455,2.390909091,10.95454545,3.872727273,5.681818182,3.781818182,5.345454546,5.745454546
8-May,5.266666667,16.05,11.7,19.5,8.042857143,12.97142857,8.928571429,12.3,4.042857143,8.85,1.0375,8.7875,7.4125,13.72222222,4.355555556,8.922222222,10.65454545,7.454545455,9.227272727,9.136363636,1.790909091,6.090909091,6.472727273,7.081818182,9.845454546,8.509090909,2.227272727,10.74545455,3.618181818,5.272727273,3.3,5.227272727,5.9
9-May,5.2,16.15,11.18333333,19.86666667,7.585714286,12.68571429,8.771428571,11.97142857,4.414285714,8.525,1.0125,8.8,6.975,13.42222222,4.222222222,8.933333333,10.65454545,6.936363636,8.909090909,8.672727273,1.572727273,6.454545455,6.336363636,6.963636364,9.709090909,8.181818182,2.036363636,11.53636364,3.372727273,5.054545455,2.954545455,4.963636364,5.772727273
10-May,5.183333333,16.26666667,11.88333333,19.83333333,7.128571429,12.61428571,8.528571429,11.38571429,4.257142857,8.0375,0.9125,8.575,6.4625,12.93333333,4.155555556,8.644444444,10.56363636,6.5,8.3,8.318181818,1.354545455,6.836363636,6.281818182,7.763636364,9.790909091,8.427272727,1.881818182,12.29090909,3.118181818,4.909090909,2.563636364,4.6,6.736363636
11-May,5.25,15.86666667,11.85,19.53333333,6.757142857,12.27142857,8.085714286,11.22857143,3.742857143,7.6125,0.8625,8.525,5.9125,12.25555556,3.966666667,8.222222222,10.58181818,6.172727273,7.927272727,7.981818182,1.245454546,6.763636364,6.109090909,7.954545455,9.790909091,8.809090909,1.690909091,12.53636364,2.863636364,4.990909091,2.209090909,4.418181818,7.372727273
12-May,5.033333333,15.38333333,11.33333333,19.33333333,6.285714286,12.01428571,7.685714286,11.15714286,3.428571429,7.1,0.7875,8.175,5.525,12,3.744444444,7.644444444,10.22727273,5.636363636,7.481818182,8.418181818,1.427272727,6.590909091,6.5,7.736363636,9.818181818,8.590909091,1.636363636,12.4,2.972727273,5.009090909,1.990909091,5.045454546,7.981818182
13-May,4.85,14.95,10.88333333,19.56666667,5.914285714,11.87142857,7.328571429,10.95714286,3.357142857,6.5125,0.7875,7.525,5.075,11.55555556,3.411111111,7.077777778,9.681818182,5.1,7.172727273,8.409090909,1.263636364,6.354545455,6.981818182,7.445454546,9.463636364,7.854545455,1.618181818,12.07272727,2.863636364,4.718181818,1.854545455,4.881818182,8.063636364
14-May,4.483333333,14.36666667,10.63333333,19.6,5.514285714,11.37142857,6.828571429,10.5,3.257142857,5.8875,0.7875,7.075,5,11.18888889,3.055555556,6.622222222,9.909090909,4.618181818,7.027272727,8.090909091,1.336363636,5.945454546,7.081818182,7.336363636,8.981818182,7.045454546,1.572727273,11.68181818,2.663636364,4.281818182,1.763636364,4.836363636,7.763636364
15-May,4.133333333,13.86666667,10.18333333,19.06666667,5.171428571,10.87142857,6.642857143,9.957142857,2.985714286,5.2625,0.7375,6.4125,4.675,10.75555556,3.066666667,6.233333333,10.03636364,4.245454546,7.345454546,7.936363636,1.209090909,5.490909091,7.036363636,7.145454546,8.472727273,6.4,1.554545455,11.22727273,2.490909091,3.872727273,1.672727273,4.563636364,7.4
16-May,3.766666667,13.18333333,9.65,18.51666667,4.728571429,10.37142857,6.385714286,9.442857143,2.7,4.5,0.6875,6.2125,4.1875,10.42222222,2.944444444,5.855555556,10.24545455,3.990909091,7.372727273,7.463636364,1.081818182,5.154545455,6.909090909,7.245454546,8.281818182,5.709090909,1.518181818,10.63636364,2.363636364,3.409090909,1.527272727,4.254545455,7.054545455
17-May,3.433333333,12.9,8.966666667,17.95,4.3,9.685714286,6.114285714,8.985714286,2.557142857,4.05,0.6375,5.4375,3.625,9.633333333,2.733333333,5.477777778,10.15454545,3.754545455,7.118181818,6.872727273,1.018181818,4.345454546,6.654545455,7.263636364,8.209090909,5.327272727,1.463636364,10.12727273,2.118181818,3.018181818,1.436363636,3.927272727,6.809090909
